区站号,纬度,经度,观测场拔海高度,年,月,日照时数
57541.0,30.0,109.29,532.5,2017.0,9.0,1.82
57543.0,29.54,110.02,539.8000000000001,2017.0,9.0,1.9466666666666665
57544.0,29.28,109.27,488.70000000000005,2017.0,9.0,2.8800000000000003
57545.0,29.32,109.25,502.8,2017.0,9.0,2.0533333333333337
57554.0,29.24,110.1,322.20000000000005,2017.0,9.0,2.466666666666667
57558.0,29.08,110.28,183.5,2017.0,9.0,3.216666666666667
57562.0,29.35,111.22,116.9,2017.0,9.0,3.4700000000000006
57564.0,29.26,111.08,103.0,2017.0,9.0,3.286666666666667
57565.0,29.4,111.44,38.1,2017.0,9.0,3.48
57566.0,29.27,111.39,51.5,2017.0,9.0,3.6500000000000004
57571.0,29.42,112.24,35.7,2017.0,9.0,3.6500000000000004
57573.0,29.5,112.54,30.0,2017.0,9.0,3.41
57574.0,29.22,112.24,36.0,2017.0,9.0,3.5103448275862075
57575.0,29.31,112.33,31.0,2017.0,9.0,3.45
57577.0,29.24,112.1,36.9,2017.0,9.0,3.8566666666666674
57581.0,29.49,113.27,27.400000000000002,2017.0,9.0,4.05
57582.0,29.43,113.53,46.900000000000006,2017.0,9.0,4.053333333333334
57583.0,29.55,113.58,61.7,2017.0,9.0,4.126666666666667
57584.0,29.23,113.05,53.0,2017.0,9.0,4.470000000000001
57585.0,29.29,113.27,60.400000000000006,2017.0,9.0,3.83
57586.0,29.32,114.02,78.5,2017.0,9.0,3.95
57589.0,29.16,113.53,146.20000000000002,2017.0,9.0,4.173333333333334
57590.0,29.51,114.22,98.80000000000001,2017.0,9.0,3.4700000000000006
57595.0,29.37,114.27,99.9,2017.0,9.0,3.776666666666667
57596.0,29.38,114.12,751.4000000000001,2017.0,9.0,
57598.0,29.02,114.35,146.8,2017.0,9.0,3.7733333333333334
57600.0,28.43,105.04,420.90000000000003,2017.0,9.0,2.32
57603.0,28.49,105.5,283.40000000000003,2017.0,9.0,2.4466666666666668
57604.0,28.47,105.23,368.8,2017.0,9.0,2.566666666666667
57605.0,28.02,105.49,537.7,2017.0,9.0,4.106666666666667
57606.0,28.08,106.5,972.0,2017.0,9.0,2.6100000000000003
57608.0,28.1,105.26,377.5,2017.0,9.0,2.516666666666667
57609.0,28.35,105.42,317.0,2017.0,9.0,2.67
57612.0,29.0,106.39,474.70000000000005,2017.0,9.0,2.503333333333334
57614.0,28.2,106.13,1180.2,2017.0,9.0,3.3833333333333337
57623.0,28.53,107.36,685.6,2017.0,9.0,2.1566666666666667
57625.0,28.32,107.28,816.4000000000001,2017.0,9.0,2.54
57633.0,28.49,108.46,826.5,2017.0,9.0,1.3633333333333333
57634.0,28.31,107.53,660.3000000000001,2017.0,9.0,2.5700000000000003
57635.0,28.22,109.01,548.7,2017.0,9.0,2.0533333333333337
57636.0,28.34,108.3,334.6,2017.0,9.0,2.45
57637.0,28.15,108.06,629.5,2017.0,9.0,1.2566666666666668
57640.0,28.35,109.27,341.0,2017.0,9.0,2.7933333333333334
57642.0,28.42,109.39,325.3,2017.0,9.0,1.916666666666667
57643.0,29.0,109.5,268.2,2017.0,9.0,2.216666666666667
57646.0,28.37,109.57,302.1,2017.0,9.0,3.0533333333333337
57647.0,28.09,109.11,406.1,2017.0,9.0,1.9866666666666668
57649.0,28.14,109.41,254.60000000000002,2017.0,9.0,2.22
57655.0,28.28,110.24,151.6,2017.0,9.0,3.543333333333333
57657.0,28.13,110.12,186.0,2017.0,9.0,4.363333333333333
57658.0,28.0,110.12,152.8,2017.0,9.0,4.14
57661.0,28.55,111.29,48.7,2017.0,9.0,3.1100000000000003
57662.0,29.07,111.41,150.6,2017.0,9.0,3.64
57663.0,28.55,111.57,31.900000000000002,2017.0,9.0,3.893333333333333
57666.0,28.3,112.1,136.9,2017.0,9.0,3.49
57669.0,28.23,111.13,128.3,2017.0,9.0,2.6833333333333336
57671.0,28.51,112.22,37.0,2017.0,9.0,3.483333333333334
57673.0,28.41,112.53,53.2,2017.0,9.0,4.106666666666667
57674.0,28.34,112.23,46.300000000000004,2017.0,9.0,3.8633333333333333
57678.0,28.15,112.33,74.7,2017.0,9.0,4.183333333333334
57679.0,28.13,113.12,101.4,2017.0,9.0,3.953333333333333
57680.0,28.51,113.06,82.5,2017.0,9.0,4.633333333333334
57682.0,28.43,113.34,106.30000000000001,2017.0,9.0,4.416666666666667
57687.0,28.07,112.47,119.0,2017.0,9.0,3.6333333333333337
57688.0,28.09,113.38,101.10000000000001,2017.0,9.0,5.283333333333334
57694.0,28.32,114.23,259.8,2017.0,9.0,4.163333333333333
57696.0,28.24,114.47,91.7,2017.0,9.0,5.16
57698.0,28.06,114.26,122.5,2017.0,9.0,4.573333333333333
57699.0,28.14,114.58,93.4,2017.0,9.0,4.74
57707.0,27.18,105.17,1510.6000000000001,2017.0,9.0,4.800000000000001
57708.0,27.09,105.36,1700.0,2017.0,9.0,5.38
57710.0,27.48,106.24,890.3000000000001,2017.0,9.0,4.503333333333333
57712.0,27.44,106.57,983.5,2017.0,9.0,4.136666666666667
57714.0,27.28,106.14,942.0,2017.0,9.0,4.1433333333333335
57717.0,27.32,106.5,974.1,2017.0,9.0,4.293333333333333
57718.0,27.06,106.43,1112.1000000000001,2017.0,9.0,4.3100000000000005
57719.0,27.04,106.58,1275.6000000000001,2017.0,9.0,4.356666666666667
57720.0,27.53,107.1,889.3000000000001,2017.0,9.0,2.4633333333333334
57722.0,27.46,107.28,792.2,2017.0,9.0,2.9800000000000004
57723.0,27.59,107.43,710.2,2017.0,9.0,2.486666666666667
57728.0,27.03,107.28,1129.6000000000001,2017.0,9.0,3.0566666666666666
57729.0,27.14,107.53,622.1,2017.0,9.0,2.83
57731.0,27.57,108.15,416.8,2017.0,9.0,2.31
57732.0,28.01,108.24,521.5,2017.0,9.0,2.466666666666667
57734.0,27.34,108.14,467.5,2017.0,9.0,2.8733333333333335
57735.0,27.11,108.49,404.3,2017.0,9.0,3.1133333333333333
57736.0,27.42,108.51,369.20000000000005,2017.0,9.0,2.0433333333333334
57737.0,27.02,108.07,547.3000000000001,2017.0,9.0,2.8133333333333335
57738.0,27.03,108.25,516.3000000000001,2017.0,9.0,3.233333333333334
57739.0,27.14,108.55,394.8,2017.0,9.0,2.9800000000000004
57740.0,27.57,109.36,349.6,2017.0,9.0,3.006666666666667
57741.0,27.43,109.1,353.20000000000005,2017.0,9.0,2.7033333333333336
57742.0,27.31,109.12,884.3000000000001,2017.0,9.0,2.2600000000000002
57743.0,27.53,109.48,176.60000000000002,2017.0,9.0,3.8233333333333337
57744.0,27.22,109.1,355.5,2017.0,9.0,3.173333333333334
57745.0,27.27,109.41,272.2,2017.0,9.0,3.906666666666667
57749.0,27.34,110.0,257.8,2017.0,9.0,3.85
57752.0,27.55,110.36,204.0,2017.0,9.0,3.45
57754.0,27.13,109.5,252.0,2017.0,9.0,3.716666666666667
57758.0,27.02,110.36,339.5,2017.0,9.0,3.53
57760.0,27.42,111.26,249.20000000000002,2017.0,9.0,3.5033333333333334
57761.0,27.45,111.18,211.9,2017.0,9.0,3.53
57762.0,27.41,111.42,165.0,2017.0,9.0,4.336666666666667
57763.0,27.41,112.0,205.8,2017.0,9.0,3.7233333333333336
57766.0,27.11,111.27,311.0,2017.0,9.0,3.7833333333333337
57767.0,27.08,111.0,308.40000000000003,2017.0,9.0,4.363333333333333
57768.0,27.19,111.27,242.5,2017.0,9.0,4.523333333333333
57769.0,27.14,111.44,252.60000000000002,2017.0,9.0,4.41
57771.0,27.56,112.32,88.30000000000001,2017.0,9.0,3.296666666666667
57772.0,27.45,112.3,86.9,2017.0,9.0,4.0200000000000005
57773.0,27.53,112.5,63.800000000000004,2017.0,9.0,4.456666666666667
57774.0,27.27,112.1,100.0,2017.0,9.0,4.146666666666667
57776.0,27.18,112.42,1265.9,2017.0,9.0,5.426666666666667
57777.0,27.14,112.52,63.300000000000004,2017.0,9.0,5.216666666666667
57778.0,27.05,112.57,70.3,2017.0,9.0,5.670000000000001
57779.0,27.03,113.21,115.2,2017.0,9.0,4.926666666666667
57780.0,27.52,113.1,74.60000000000001,2017.0,9.0,4.406666666666667
57781.0,27.39,113.3,74.4,2017.0,9.0,4.720000000000001
57783.0,27.53,113.49,118.60000000000001,2017.0,9.0,5.003333333333334
57786.0,27.38,113.51,117.5,2017.0,9.0,5.09
57789.0,27.08,113.57,194.5,2017.0,9.0,5.3500000000000005
57792.0,27.49,114.41,93.7,2017.0,9.0,5.576666666666667
57793.0,27.48,114.23,131.3,2017.0,9.0,5.0200000000000005
57794.0,27.38,114.01,177.20000000000002,2017.0,9.0,5.193333333333333
57796.0,27.5,114.53,189.3,2017.0,9.0,5.33
57798.0,27.24,114.36,85.9,2017.0,9.0,4.86
57799.0,27.03,114.55,71.2,2017.0,9.0,6.083333333333334
57800.0,26.46,105.22,1457.1000000000001,2017.0,9.0,5.173333333333334
57803.0,27.02,106.01,1231.4,2017.0,9.0,4.193333333333333
57805.0,26.41,105.46,1319.3000000000002,2017.0,9.0,3.8233333333333337
57806.0,26.15,105.54,1431.1000000000001,2017.0,9.0,4.5633333333333335
57807.0,26.12,105.28,1361.9,2017.0,9.0,3.786666666666667
57808.0,26.19,105.45,1274.5,2017.0,9.0,5.016666666666667
57809.0,26.04,105.45,1251.0,2017.0,9.0,5.023333333333333
57811.0,26.5,106.36,1296.7,2017.0,9.0,3.173333333333334
57813.0,26.35,106.28,1300.0,2017.0,9.0,3.3233333333333337
57814.0,26.25,106.16,1298.2,2017.0,9.0,4.7299999999999995
57816.0,26.35,106.44,1223.8,2017.0,9.0,3.1233333333333335
57818.0,26.02,106.27,1140.0,2017.0,9.0,3.4766666666666666
57821.0,26.42,107.3,925.0,2017.0,9.0,3.3233333333333337
57822.0,26.54,107.54,835.0,2017.0,9.0,3.2566666666666673
57824.0,26.35,107.14,1001.0,2017.0,9.0,3.41
57825.0,26.36,107.59,720.3000000000001,2017.0,9.0,3.0
57827.0,26.19,107.32,969.1,2017.0,9.0,2.1566666666666667
57828.0,26.3,107.35,983.8000000000001,2017.0,9.0,3.02
57829.0,26.12,107.48,963.2,2017.0,9.0,2.8000000000000003
57832.0,26.58,108.4,626.9000000000001,2017.0,9.0,3.066666666666667
57834.0,26.41,108.18,641.3000000000001,2017.0,9.0,3.2
57835.0,26.44,108.26,527.2,2017.0,9.0,2.22
57837.0,26.24,108.04,839.0,2017.0,9.0,3.1766666666666667
57839.0,26.14,109.08,568.8000000000001,2017.0,9.0,4.3133333333333335
57840.0,26.54,109.12,401.40000000000003,2017.0,9.0,3.0600000000000005
57841.0,26.34,109.4,320.3,2017.0,9.0,3.98
57842.0,26.53,109.43,281.40000000000003,2017.0,9.0,4.036666666666667
57844.0,26.41,109.11,343.0,2017.0,9.0,3.233333333333334
57845.0,26.1,109.47,397.5,2017.0,9.0,4.9
57846.0,26.35,110.09,310.3,2017.0,9.0,4.3500000000000005
57851.0,26.28,110.5,346.1,2017.0,9.0,4.106666666666667
57853.0,26.44,110.38,341.0,2017.0,9.0,2.79
57857.0,26.22,110.19,477.70000000000005,2017.0,9.0,4.07
57859.0,26.02,110.38,408.40000000000003,2017.0,9.0,5.333333333333334
57860.0,27.0,111.17,283.3,2017.0,9.0,3.1300000000000003
57865.0,26.29,111.36,192.8,2017.0,9.0,3.88
57866.0,26.14,111.37,172.60000000000002,2017.0,9.0,4.59
57867.0,26.24,111.17,169.0,2017.0,9.0,4.636666666666667
57868.0,26.36,111.51,113.2,2017.0,9.0,5.066666666666666
57870.0,26.48,112.06,151.6,2017.0,9.0,4.803333333333334
57871.0,26.59,112.22,90.80000000000001,2017.0,9.0,5.303333333333334
57872.0,26.53,112.36,104.9,2017.0,9.0,5.050000000000001
57874.0,26.25,112.24,116.60000000000001,2017.0,9.0,4.823333333333334
57875.0,26.45,112.41,137.0,2017.0,9.0,5.0633333333333335
57876.0,26.26,112.5,135.0,2017.0,9.0,5.670000000000001
57881.0,26.43,113.16,101.80000000000001,2017.0,9.0,5.526666666666667
57882.0,26.48,113.33,136.20000000000002,2017.0,9.0,6.593333333333334
57883.0,26.45,114.17,253.0,2017.0,9.0,5.38
57886.0,26.29,113.48,268.8,2017.0,9.0,5.63
57887.0,26.08,113.07,167.60000000000002,2017.0,9.0,6.093333333333334
57889.0,26.05,113.57,835.9000000000001,2017.0,9.0,5.5566666666666675
57891.0,26.56,114.15,153.0,2017.0,9.0,5.373333333333334
57894.0,26.35,114.1,843.0,2017.0,9.0,4.3100000000000005
57895.0,26.28,114.47,101.60000000000001,2017.0,9.0,5.706666666666667
57896.0,26.2,114.3,126.10000000000001,2017.0,9.0,5.953333333333333
57899.0,26.48,114.55,71.4,2017.0,9.0,5.003333333333334
57900.0,25.5,105.13,1552.7,2017.0,9.0,3.423333333333334
57902.0,25.26,105.11,1378.5,2017.0,9.0,4.83
57903.0,25.56,105.36,1142.0,2017.0,9.0,4.59
57905.0,25.24,105.37,1184.9,2017.0,9.0,3.9633333333333334
57906.0,25.11,106.05,566.8000000000001,2017.0,9.0,5.226666666666667
57907.0,25.05,104.54,1299.6000000000001,2017.0,9.0,4.84
57908.0,25.07,105.29,1394.5,2017.0,9.0,5.583333333333334
57909.0,24.59,105.49,584.8000000000001,2017.0,9.0,5.506666666666668
57910.0,25.46,106.05,1197.6000000000001,2017.0,9.0,3.8166666666666664
57911.0,26.4,106.39,1323.0,2017.0,9.0,4.016666666666667
57912.0,26.08,106.38,990.9000000000001,2017.0,9.0,4.356666666666667
57913.0,26.27,106.59,1093.7,2017.0,9.0,3.7266666666666666
57914.0,26.25,106.4,1149.0,2017.0,9.0,4.373333333333334
57915.0,26.38,106.46,1104.0,2017.0,9.0,4.510000000000001
57916.0,25.26,106.46,440.3,2017.0,9.0,4.2700000000000005
57921.0,25.51,107.21,821.4000000000001,2017.0,9.0,3.396666666666667
57922.0,25.5,107.33,1013.3000000000001,2017.0,9.0,2.423333333333334
57923.0,25.59,107.52,452.0,2017.0,9.0,3.396666666666667
57926.0,25.25,107.53,428.70000000000005,2017.0,9.0,3.486666666666667
57927.0,24.58,107.11,287.3,2017.0,9.0,3.456666666666667
57932.0,25.56,108.31,285.7,2017.0,9.0,4.183333333333334
57936.0,25.45,108.55,258.1,2017.0,9.0,3.5633333333333335
57941.0,25.47,109.36,197.3,2017.0,9.0,6.026666666666667
57942.0,25.48,110.0,268.0,2017.0,9.0,4.916666666666667
57947.0,25.14,109.24,161.5,2017.0,9.0,6.25
57948.0,25.05,109.15,122.7,2017.0,9.0,6.08
57949.0,24.59,110.0,156.8,2017.0,9.0,7.036666666666666
57954.0,25.14,110.09,222.5,2017.0,9.0,6.823333333333334
57955.0,25.37,110.4,224.0,2017.0,9.0,5.906666666666667
57956.0,25.25,110.19,167.9,2017.0,9.0,7.196666666666667
57957.0,25.19,110.18,164.4,2017.0,9.0,6.3933333333333335
57958.0,25.05,110.19,151.3,2017.0,9.0,5.973333333333334
57960.0,25.56,111.04,195.60000000000002,2017.0,9.0,6.203333333333333
57962.0,25.58,111.39,167.8,2017.0,9.0,5.0633333333333335
57964.0,25.3,111.09,263.1,2017.0,9.0,6.66
57965.0,25.32,111.36,192.20000000000002,2017.0,9.0,5.93
57966.0,25.36,111.58,244.20000000000002,2017.0,9.0,6.260000000000001
57969.0,25.17,111.19,269.0,2017.0,9.0,6.53
57971.0,25.55,112.12,224.20000000000002,2017.0,9.0,6.193333333333333
57972.0,25.44,112.58,368.8,2017.0,9.0,5.510000000000001
57973.0,25.45,112.43,329.1,2017.0,9.0,5.613333333333333
57974.0,25.35,112.22,214.5,2017.0,9.0,5.54
57975.0,25.23,112.12,277.0,2017.0,9.0,5.6433333333333335
57976.0,25.24,112.56,222.8,2017.0,9.0,6.123333333333334
57978.0,25.16,112.33,292.0,2017.0,9.0,7.906666666666666
57981.0,25.58,113.13,139.3,2017.0,9.0,5.573333333333334
57985.0,25.33,113.41,609.8000000000001,2017.0,9.0,7.040000000000001
57988.0,25.07,113.21,143.20000000000002,2017.0,9.0,5.1000000000000005
57989.0,25.04,113.46,112.7,2017.0,9.0,6.433333333333334
57990.0,25.42,114.19,280.0,2017.0,9.0,5.876666666666667
57991.0,25.48,114.33,140.20000000000002,2017.0,9.0,6.146666666666667
57992.0,25.4,114.45,127.0,2017.0,9.0,6.91
57993.0,25.52,115.0,137.5,2017.0,9.0,7.806666666666667
57994.0,25.24,114.21,215.60000000000002,2017.0,9.0,6.76
57995.0,25.21,114.52,204.4,2017.0,9.0,6.843333333333334
57996.0,25.06,114.15,149.70000000000002,2017.0,9.0,6.3500000000000005
58001.0,34.26,115.06,56.300000000000004,2017.0,9.0,5.33
58002.0,34.51,115.35,49.0,2017.0,9.0,5.32
58003.0,34.57,115.53,45.400000000000006,2017.0,9.0,4.746666666666667
58004.0,34.39,115.09,60.6,2017.0,9.0,5.013333333333334
58005.0,34.26,115.32,50.800000000000004,2017.0,9.0,4.890000000000001
58006.0,34.23,115.53,46.300000000000004,2017.0,9.0,5.010000000000001
58007.0,34.04,115.18,47.2,2017.0,9.0,4.963333333333334
58008.0,34.28,115.2,54.400000000000006,2017.0,9.0,3.706666666666667
58011.0,34.48,116.04,46.2,2017.0,9.0,5.483333333333334
58012.0,34.4,116.39,42.0,2017.0,9.0,5.243333333333333
58013.0,34.45,116.54,36.5,2017.0,9.0,4.636666666666667
58015.0,34.27,116.2,44.2,2017.0,9.0,5.28
58016.0,34.11,116.58,34.7,2017.0,9.0,5.686666666666667
58017.0,34.15,116.08,41.0,2017.0,9.0,5.5600000000000005
58020.0,34.48,117.08,35.1,2017.0,9.0,5.953333333333333
58021.0,34.47,117.17,80.5,2017.0,9.0,5.826666666666667
58022.0,34.45,117.34,48.300000000000004,2017.0,9.0,4.3100000000000005
58024.0,34.52,117.35,77.7,2017.0,9.0,5.63
58025.0,34.34,117.44,27.6,2017.0,9.0,5.453333333333333
58026.0,34.24,118.01,25.700000000000003,2017.0,9.0,5.013333333333334
58027.0,34.17,117.1,41.2,2017.0,9.0,6.3933333333333335
58030.0,34.53,118.01,44.5,2017.0,9.0,6.08
58032.0,34.57,118.39,90.10000000000001,2017.0,9.0,6.0
58034.0,34.36,118.19,36.2,2017.0,9.0,5.513333333333334
58035.0,34.2,118.21,29.3,2017.0,9.0,5.266666666666667
58036.0,34.33,118.43,32.9,2017.0,9.0,5.336666666666667
58038.0,34.05,118.47,10.4,2017.0,9.0,5.65
58040.0,34.51,119.08,5.300000000000001,2017.0,9.0,6.7666666666666675
58041.0,34.47,119.26,26.900000000000002,2017.0,9.0,5.293333333333333
58044.0,34.33,119.14,4.7,2017.0,9.0,6.363333333333333
58045.0,34.12,119.36,4.800000000000001,2017.0,9.0,4.260000000000001
58047.0,34.15,119.14,4.800000000000001,2017.0,9.0,6.086666666666667
58048.0,34.07,119.21,4.2,2017.0,9.0,5.683333333333334
58049.0,34.01,119.48,4.1000000000000005,2017.0,9.0,5.73
58100.0,33.39,115.1,41.400000000000006,2017.0,9.0,4.793333333333333
58101.0,33.52,115.29,41.300000000000004,2017.0,9.0,4.973333333333334
58102.0,33.47,115.44,39.1,2017.0,9.0,4.946666666666667
58104.0,33.24,115.04,41.2,2017.0,9.0,3.5600000000000005
58107.0,33.01,115.17,35.800000000000004,2017.0,9.0,3.8833333333333337
58108.0,33.2,115.22,38.0,2017.0,9.0,4.16
58109.0,33.08,115.39,31.0,2017.0,9.0,3.8433333333333333
58111.0,33.58,116.27,32.5,2017.0,9.0,4.696666666666667
58112.0,30.44,116.27,968.2,2017.0,9.0,2.8933333333333335
58113.0,33.57,116.42,32.2,2017.0,9.0,5.470000000000001
58114.0,33.29,116.11,31.200000000000003,2017.0,9.0,4.826666666666667
58116.0,34.02,116.52,32.9,2017.0,9.0,5.18
58117.0,33.08,116.12,27.900000000000002,2017.0,9.0,4.153333333333333
58118.0,33.16,116.31,26.0,2017.0,9.0,4.206666666666667
58122.0,33.38,116.59,25.900000000000002,2017.0,9.0,5.18
58125.0,33.35,117.31,22.900000000000002,2017.0,9.0,4.966666666666667
58126.0,33.28,117.52,19.5,2017.0,9.0,4.84
58127.0,32.59,117.04,24.5,2017.0,9.0,4.673333333333334
58128.0,33.2,117.21,21.0,2017.0,9.0,4.29
58129.0,33.09,117.5,14.9,2017.0,9.0,4.37
58130.0,33.56,117.58,23.8,2017.0,9.0,5.666666666666667
58131.0,33.58,118.13,25.0,2017.0,9.0,5.3933333333333335
58132.0,33.43,118.41,14.5,2017.0,9.0,5.24
58135.0,33.29,118.13,16.900000000000002,2017.0,9.0,5.273333333333333
58138.0,32.59,118.31,40.800000000000004,2017.0,9.0,4.1433333333333335
58139.0,33.18,118.55,10.600000000000001,2017.0,9.0,5.07
58140.0,33.46,119.18,9.1,2017.0,9.0,4.9
58141.0,33.38,118.56,12.5,2017.0,9.0,4.766666666666667
58143.0,33.48,119.51,4.800000000000001,2017.0,9.0,5.293333333333333
58145.0,33.3,119.09,7.4,2017.0,9.0,4.760000000000001
58146.0,33.28,119.46,3.0,2017.0,9.0,4.720000000000001
58147.0,32.59,118.58,24.200000000000003,2017.0,9.0,4.65
58148.0,33.16,119.21,3.3000000000000003,2017.0,9.0,4.373333333333334
58150.0,33.45,120.18,1.8,2017.0,9.0,6.11
58154.0,33.19,120.06,4.0,2017.0,9.0,5.083333333333334
58158.0,33.1,120.27,3.1,2017.0,9.0,4.6866666666666665
58202.0,32.4,115.34,31.200000000000003,2017.0,9.0,3.4700000000000006
58203.0,32.52,115.44,32.7,2017.0,9.0,3.3166666666666664
58205.0,32.28,115.26,34.9,2017.0,9.0,2.9333333333333336
58207.0,32.1,115.03,42.800000000000004,2017.0,9.0,2.1633333333333336
58208.0,32.1,115.37,42.900000000000006,2017.0,9.0,3.95
58210.0,32.39,116.14,25.200000000000003,2017.0,9.0,3.8100000000000005
58212.0,32.43,116.46,23.0,2017.0,9.0,4.04
58214.0,32.22,116.18,27.900000000000002,2017.0,9.0,4.003333333333333
58215.0,32.26,116.47,25.700000000000003,2017.0,9.0,4.0566666666666675
58220.0,32.28,117.09,28.1,2017.0,9.0,3.936666666666667
58221.0,32.51,117.18,26.8,2017.0,9.0,5.13
58222.0,32.51,117.33,24.6,2017.0,9.0,4.036666666666667
58223.0,32.48,117.59,31.400000000000002,2017.0,9.0,4.1033333333333335
58224.0,32.36,117.03,71.0,2017.0,9.0,3.906666666666667
58225.0,32.32,117.4,69.60000000000001,2017.0,9.0,4.013333333333334
58230.0,32.07,118.17,26.5,2017.0,9.0,3.483333333333334
58234.0,32.28,118.25,40.400000000000006,2017.0,9.0,4.253333333333333
58235.0,32.22,118.51,10.4,2017.0,9.0,3.7833333333333337
58236.0,32.21,118.15,33.5,2017.0,9.0,3.5633333333333335
58237.0,32.04,118.35,46.6,2017.0,9.0,3.75
58238.0,31.56,118.54,35.2,2017.0,9.0,3.8433333333333333
58240.0,32.41,119.01,21.3,2017.0,9.0,4.470000000000001
58241.0,32.48,119.27,5.4,2017.0,9.0,4.543333333333333
58242.0,32.18,119.1,22.5,2017.0,9.0,3.95
58243.0,32.57,119.49,3.0,2017.0,9.0,4.343333333333333
58244.0,32.27,119.35,5.2,2017.0,9.0,4.3100000000000005
58245.0,32.25,119.25,9.9,2017.0,9.0,4.066666666666666
58246.0,32.33,119.6,2.6,2017.0,9.0,4.2
58247.0,32.16,119.48,3.2,2017.0,9.0,3.833333333333334
58249.0,32.1,120.03,6.0,2017.0,9.0,3.966666666666667
58250.0,32.31,120.1,6.2,2017.0,9.0,4.183333333333334
58251.0,32.51,120.17,3.3000000000000003,2017.0,9.0,4.68
58252.0,32.11,119.28,27.3,2017.0,9.0,3.3533333333333335
58254.0,32.31,120.27,5.4,2017.0,9.0,4.413333333333333
58255.0,32.22,120.34,6.4,2017.0,9.0,4.04
58257.0,31.59,120.18,9.8,2017.0,9.0,3.79
58259.0,32.05,120.59,4.800000000000001,2017.0,9.0,3.986666666666667
58264.0,32.2,121.11,3.4000000000000004,2017.0,9.0,4.03
58265.0,32.04,121.36,3.6,2017.0,9.0,4.59
58268.0,32.06,121.05,4.4,2017.0,9.0,3.686666666666667
58269.0,31.47,121.39,3.3000000000000003,2017.0,9.0,3.8033333333333332
58301.0,31.49,115.23,92.10000000000001,2017.0,9.0,3.91
58306.0,31.41,115.53,95.4,2017.0,9.0,3.5633333333333335
58311.0,31.44,116.3,74.10000000000001,2017.0,9.0,3.4299999999999997
58314.0,31.24,116.19,86.4,2017.0,9.0,3.2100000000000004
58316.0,31.28,116.55,23.6,2017.0,9.0,3.58
58317.0,30.52,116.22,434.20000000000005,2017.0,9.0,3.8166666666666664
58319.0,31.04,116.57,85.4,2017.0,9.0,3.1766666666666667
58320.0,31.44,117.08,21.8,2017.0,9.0,3.5200000000000005
58321.0,31.47,117.18,27.0,2017.0,9.0,2.9766666666666666
58323.0,31.53,117.28,25.0,2017.0,9.0,3.4600000000000004
58326.0,31.35,117.5,30.900000000000002,2017.0,9.0,2.9266666666666667
58327.0,31.16,117.17,45.2,2017.0,9.0,2.5600000000000005
58329.0,31.2,117.52,9.600000000000001,2017.0,9.0,2.756666666666667
58330.0,31.45,118.05,26.0,2017.0,9.0,2.9133333333333336
58331.0,31.44,118.22,22.5,2017.0,9.0,3.39
58334.0,31.23,118.25,10.200000000000001,2017.0,9.0,3.14
58335.0,31.33,118.34,60.0,2017.0,9.0,3.1833333333333336
58336.0,31.42,118.34,80.0,2017.0,9.0,3.116666666666667
58337.0,31.05,118.11,26.8,2017.0,9.0,2.9066666666666667
58338.0,31.07,118.36,40.0,2017.0,9.0,2.6333333333333333
58339.0,31.2,118.54,16.6,2017.0,9.0,2.9466666666666668
58340.0,31.36,119.04,30.400000000000002,2017.0,9.0,4.04
58341.0,31.59,119.36,6.6000000000000005,2017.0,9.0,3.7566666666666673
58342.0,31.43,119.32,5.4,2017.0,9.0,3.286666666666667
58343.0,31.52,119.59,4.4,2017.0,9.0,4.21
58344.0,31.58,119.12,36.0,2017.0,9.0,3.5333333333333337
58345.0,31.26,119.3,5.9,2017.0,9.0,3.216666666666667
58346.0,31.2,119.49,16.400000000000002,2017.0,9.0,2.736666666666667
58349.0,31.25,120.34,8.0,2017.0,9.0,3.12
58351.0,31.54,120.18,4.2,2017.0,9.0,4.29
58352.0,31.39,120.46,4.5,2017.0,9.0,3.376666666666667
58353.0,31.52,120.34,11.5,2017.0,9.0,3.8533333333333335
58354.0,31.37,120.21,3.2,2017.0,9.0,3.5
58356.0,31.24,121.0,3.2,2017.0,9.0,3.4166666666666665
58358.0,31.05,120.26,16.7,2017.0,9.0,3.91
58359.0,31.08,120.37,4.7,2017.0,9.0,3.3566666666666674
58360.0,31.55,121.12,3.3000000000000003,2017.0,9.0,3.896666666666667
58361.0,31.06,121.22,5.5,2017.0,9.0,4.286666666666667
58362.0,31.24,121.27,5.5,2017.0,9.0,3.7
58365.0,31.22,121.12,6.5,2017.0,9.0,3.6066666666666674
58366.0,31.4,121.3,4.3,2017.0,9.0,3.59
58367.0,31.12,121.26,4.6000000000000005,2017.0,9.0,3.7700000000000005
58369.0,31.03,121.47,5.0,2017.0,9.0,3.9333333333333336
58370.0,31.14,121.32,4.4,2017.0,9.0,3.69
58377.0,31.31,121.06,5.7,2017.0,9.0,4.260000000000001
58401.0,30.45,115.24,123.10000000000001,2017.0,9.0,3.7633333333333336
58402.0,30.44,115.4,123.80000000000001,2017.0,9.0,3.9200000000000004
58404.0,30.28,115.13,61.800000000000004,2017.0,9.0,3.69
58407.0,30.14,115.02,32.2,2017.0,9.0,3.746666666666667
58408.0,30.14,115.26,35.1,2017.0,9.0,3.526666666666667
58409.0,30.06,115.56,32.0,2017.0,9.0,3.3433333333333333
58414.0,30.26,116.19,105.10000000000001,2017.0,9.0,3.7666666666666666
