区站号,纬度,经度,观测场拔海高度,年,月,平均气温
57464.0,30.28,111.11,177.9,2017.0,2.0,7.7285714285714295
57465.0,30.22,111.26,120.10000000000001,2017.0,2.0,7.87857142857143
57466.0,30.28,111.45,66.4,2017.0,2.0,7.560714285714287
57469.0,30.11,111.46,69.5,2017.0,2.0,8.27857142857143
57475.0,30.24,112.54,31.200000000000003,2017.0,2.0,7.6571428571428575
57476.0,30.21,112.09,31.8,2017.0,2.0,7.4750000000000005
57477.0,30.04,112.13,38.400000000000006,2017.0,2.0,8.357142857142858
57481.0,30.57,113.34,30.400000000000002,2017.0,2.0,7.4750000000000005
57482.0,30.54,113.57,25.5,2017.0,2.0,7.610714285714287
57483.0,30.4,113.08,31.900000000000002,2017.0,2.0,7.7821428571428575
57484.0,30.44,112.33,57.2,2017.0,2.0,7.125
57485.0,30.17,113.28,23.700000000000003,2017.0,2.0,7.610714285714287
57486.0,30.39,113.51,25.0,2017.0,2.0,7.825
57489.0,30.31,114.0,23.6,2017.0,2.0,8.075000000000001
57491.0,30.52,114.24,31.400000000000002,2017.0,2.0,7.325
57492.0,30.5,114.5,40.7,2017.0,2.0,7.525
57493.0,30.21,114.2,73.5,2017.0,2.0,8.45357142857143
57494.0,30.36,114.03,23.6,2017.0,2.0,7.171428571428571
57495.0,30.4,114.53,28.1,2017.0,2.0,8.010714285714286
57496.0,30.15,114.37,35.300000000000004,2017.0,2.0,8.542857142857143
57498.0,30.31,114.56,26.200000000000003,2017.0,2.0,8.139285714285714
57499.0,30.04,114.53,40.300000000000004,2017.0,2.0,8.289285714285715
57502.0,29.42,105.42,394.70000000000005,2017.0,2.0,8.875
57503.0,29.37,105.07,349.70000000000005,2017.0,2.0,9.689285714285715
57505.0,29.25,105.35,338.0,2017.0,2.0,9.917857142857144
57506.0,29.22,105.54,353.0,2017.0,2.0,9.9
57507.0,29.2,105.18,385.70000000000005,2017.0,2.0,10.242857142857144
57508.0,29.09,105.22,301.0,2017.0,2.0,10.267857142857144
57509.0,28.59,106.55,599.8000000000001,2017.0,2.0,8.235714285714286
57510.0,29.51,106.04,326.3,2017.0,2.0,9.685714285714287
57511.0,29.51,106.27,240.8,2017.0,2.0,9.942857142857143
57512.0,29.58,106.16,364.5,2017.0,2.0,9.439285714285715
57513.0,29.44,106.37,464.70000000000005,2017.0,2.0,8.910714285714286
57514.0,29.35,106.13,331.5,2017.0,2.0,9.789285714285715
57516.0,29.35,106.28,259.1,2017.0,2.0,10.385714285714286
57517.0,29.17,106.15,261.40000000000003,2017.0,2.0,10.40357142857143
57518.0,29.2,106.3,506.1,2017.0,2.0,8.514285714285714
57519.0,29.1,107.07,698.8000000000001,2017.0,2.0,7.692857142857143
57520.0,29.5,107.04,377.6,2017.0,2.0,9.285714285714286
57522.0,29.44,107.16,372.8,2017.0,2.0,9.064285714285715
57523.0,29.51,107.44,290.5,2017.0,2.0,9.92142857142857
57525.0,29.19,107.44,406.90000000000003,2017.0,2.0,8.832142857142857
57536.0,29.31,108.46,786.9000000000001,2017.0,2.0,6.228571428571429
57537.0,29.18,108.1,322.20000000000005,2017.0,2.0,9.110714285714286
57540.0,29.41,109.09,776.9000000000001,2017.0,2.0,5.742857142857144
57541.0,30.0,109.29,532.5,2017.0,2.0,7.514285714285714
57543.0,29.54,110.02,539.8000000000001,2017.0,2.0,7.932142857142857
57544.0,29.28,109.27,488.70000000000005,2017.0,2.0,7.653571428571429
57545.0,29.32,109.25,502.8,2017.0,2.0,7.300000000000001
57554.0,29.24,110.1,322.20000000000005,2017.0,2.0,7.614285714285714
57558.0,29.08,110.28,183.5,2017.0,2.0,8.442857142857143
57562.0,29.35,111.22,116.9,2017.0,2.0,8.267857142857144
57564.0,29.26,111.08,103.0,2017.0,2.0,8.839285714285714
57565.0,29.4,111.44,38.1,2017.0,2.0,8.0
57566.0,29.27,111.39,51.5,2017.0,2.0,7.982142857142858
57571.0,29.42,112.24,35.7,2017.0,2.0,8.025
57573.0,29.5,112.54,30.0,2017.0,2.0,8.85357142857143
57574.0,29.22,112.24,36.0,2017.0,2.0,8.407142857142857
57575.0,29.31,112.33,31.0,2017.0,2.0,8.339285714285714
57577.0,29.24,112.1,36.9,2017.0,2.0,8.428571428571429
57581.0,29.49,113.27,27.400000000000002,2017.0,2.0,8.27142857142857
57582.0,29.43,113.53,46.900000000000006,2017.0,2.0,9.00357142857143
57583.0,29.55,113.58,61.7,2017.0,2.0,8.357142857142858
57584.0,29.23,113.05,53.0,2017.0,2.0,8.928571428571429
57585.0,29.29,113.27,60.400000000000006,2017.0,2.0,8.346428571428572
57586.0,29.32,114.02,78.5,2017.0,2.0,8.85
57589.0,29.16,113.53,146.20000000000002,2017.0,2.0,8.175
57590.0,29.51,114.22,98.80000000000001,2017.0,2.0,8.157142857142857
57595.0,29.37,114.27,99.9,2017.0,2.0,8.0
57596.0,29.38,114.12,751.4000000000001,2017.0,2.0,5.1535714285714285
57598.0,29.02,114.35,146.8,2017.0,2.0,8.471428571428572
57600.0,28.43,105.04,420.90000000000003,2017.0,2.0,10.225000000000001
57603.0,28.49,105.5,283.40000000000003,2017.0,2.0,10.314285714285715
57604.0,28.47,105.23,368.8,2017.0,2.0,10.217857142857143
57605.0,28.02,105.49,10537.7,2017.0,2.0,9.8
57606.0,28.08,106.5,972.0,2017.0,2.0,7.6000000000000005
57608.0,28.1,105.26,377.5,2017.0,2.0,10.882142857142858
57609.0,28.35,105.42,317.0,2017.0,2.0,10.571428571428571
57612.0,29.0,106.39,474.70000000000005,2017.0,2.0,8.95357142857143
57614.0,28.2,106.13,1180.2,2017.0,2.0,5.885714285714286
57623.0,28.53,107.36,685.6,2017.0,2.0,7.814285714285714
57625.0,28.32,107.28,816.4000000000001,2017.0,2.0,7.092857142857143
57633.0,28.49,108.46,826.5,2017.0,2.0,5.446428571428572
57634.0,28.31,107.53,660.3000000000001,2017.0,2.0,7.385714285714286
57635.0,28.22,109.0,548.7,2017.0,2.0,6.7250000000000005
57636.0,28.34,108.3,334.6,2017.0,2.0,9.357142857142858
57637.0,28.15,108.06,629.5,2017.0,2.0,7.367857142857144
57640.0,28.35,109.27,341.0,2017.0,2.0,7.692857142857143
57642.0,28.42,109.39,325.3,2017.0,2.0,7.560714285714287
57643.0,29.0,109.5,268.2,2017.0,2.0,7.875
57646.0,28.37,109.57,302.1,2017.0,2.0,7.446428571428571
57647.0,28.09,109.11,406.1,2017.0,2.0,7.792857142857144
57649.0,28.14,109.41,254.60000000000002,2017.0,2.0,7.617857142857144
57655.0,28.28,110.24,151.6,2017.0,2.0,8.12857142857143
57657.0,28.13,110.12,186.0,2017.0,2.0,7.95
57658.0,28.0,110.12,152.8,2017.0,2.0,8.15
57661.0,28.55,111.29,48.7,2017.0,2.0,8.114285714285714
57662.0,29.07,111.41,150.6,2017.0,2.0,7.839285714285714
57663.0,28.55,111.57,31.900000000000002,2017.0,2.0,8.346428571428572
57666.0,28.3,112.1,136.9,2017.0,2.0,8.207142857142857
57669.0,28.23,111.13,128.3,2017.0,2.0,7.646428571428571
57671.0,28.51,112.22,37.0,2017.0,2.0,8.964285714285714
57673.0,28.41,112.53,53.2,2017.0,2.0,8.692857142857143
57674.0,28.34,112.23,46.300000000000004,2017.0,2.0,8.825000000000001
57678.0,28.15,112.33,74.7,2017.0,2.0,8.77142857142857
57679.0,28.12,113.11,101.4,2017.0,2.0,8.85
57680.0,28.51,113.06,82.5,2017.0,2.0,8.32857142857143
57682.0,28.43,113.34,106.30000000000001,2017.0,2.0,8.267857142857144
57687.0,28.06,112.47,119.0,2017.0,2.0,8.22857142857143
57688.0,28.09,113.37,101.10000000000001,2017.0,2.0,9.1
57694.0,28.32,114.23,259.8,2017.0,2.0,8.64642857142857
57696.0,28.24,114.47,91.7,2017.0,2.0,9.107142857142858
57698.0,28.06,114.26,122.5,2017.0,2.0,9.246428571428572
57699.0,28.14,114.58,93.4,2017.0,2.0,9.47857142857143
57707.0,27.18,105.17,1510.6000000000001,2017.0,2.0,5.7
57708.0,27.09,105.36,1700.0,2017.0,2.0,5.053571428571429
57710.0,27.48,106.24,890.3000000000001,2017.0,2.0,8.17142857142857
57712.0,27.44,106.57,983.5,2017.0,2.0,7.132142857142857
57714.0,27.28,106.14,942.0,2017.0,2.0,7.775
57717.0,27.32,106.5,974.1,2017.0,2.0,7.17857142857143
57718.0,27.06,106.43,1112.1000000000001,2017.0,2.0,7.17857142857143
57719.0,27.04,106.58,1275.6000000000001,2017.0,2.0,5.921428571428572
57720.0,27.53,107.1,889.3000000000001,2017.0,2.0,7.278571428571429
57722.0,27.46,107.28,792.2,2017.0,2.0,7.2250000000000005
57723.0,27.59,107.43,710.2,2017.0,2.0,6.960714285714286
57728.0,27.03,107.28,1129.6000000000001,2017.0,2.0,6.585714285714286
57729.0,27.14,107.53,622.1,2017.0,2.0,8.767857142857144
57731.0,27.57,108.15,416.8,2017.0,2.0,9.185714285714287
57732.0,28.01,108.24,521.5,2017.0,2.0,8.210714285714287
57734.0,27.34,108.14,467.5,2017.0,2.0,9.20357142857143
57735.0,27.11,108.49,404.3,2017.0,2.0,8.29642857142857
57736.0,27.42,108.51,369.20000000000005,2017.0,2.0,8.475
57737.0,27.02,108.07,547.3000000000001,2017.0,2.0,8.560714285714287
57738.0,27.03,108.25,516.3000000000001,2017.0,2.0,8.485714285714286
57739.0,27.14,108.55,394.8,2017.0,2.0,8.332142857142857
57740.0,27.57,109.36,349.6,2017.0,2.0,7.489285714285714
57741.0,27.43,109.1,353.20000000000005,2017.0,2.0,8.282142857142857
57742.0,27.31,109.12,884.3000000000001,2017.0,2.0,5.2821428571428575
57743.0,27.53,109.48,176.60000000000002,2017.0,2.0,8.217857142857143
57744.0,27.22,109.1,355.5,2017.0,2.0,8.275
57745.0,27.27,109.41,272.2,2017.0,2.0,7.789285714285715
57749.0,27.34,110.0,257.8,2017.0,2.0,7.9107142857142865
57752.0,27.55,110.36,204.0,2017.0,2.0,8.3
57754.0,27.13,109.5,252.0,2017.0,2.0,8.157142857142857
57758.0,27.02,110.36,339.5,2017.0,2.0,8.210714285714287
57760.0,27.42,111.26,249.20000000000002,2017.0,2.0,8.264285714285714
57761.0,27.45,111.18,211.9,2017.0,2.0,8.285714285714286
57762.0,27.41,111.42,165.0,2017.0,2.0,8.65
57763.0,27.41,112.0,205.8,2017.0,2.0,8.72857142857143
57766.0,27.11,111.27,311.0,2017.0,2.0,8.342857142857143
57767.0,27.07,111.0,308.40000000000003,2017.0,2.0,8.317857142857143
57768.0,27.19,111.27,242.5,2017.0,2.0,8.389285714285714
57769.0,27.14,111.44,252.60000000000002,2017.0,2.0,8.17142857142857
57771.0,27.56,112.32,88.30000000000001,2017.0,2.0,8.303571428571429
57772.0,27.45,112.3,86.9,2017.0,2.0,8.660714285714286
57773.0,27.53,112.5,63.800000000000004,2017.0,2.0,8.742857142857144
57774.0,27.27,112.1,100.0,2017.0,2.0,8.79642857142857
57776.0,27.18,112.42,1265.9,2017.0,2.0,4.410714285714286
57777.0,27.14,112.52,63.300000000000004,2017.0,2.0,9.342857142857143
57778.0,27.05,112.57,70.3,2017.0,2.0,9.135714285714286
57779.0,27.03,113.21,115.2,2017.0,2.0,9.442857142857143
57780.0,27.52,113.1,74.60000000000001,2017.0,2.0,9.096428571428572
57781.0,27.39,113.3,74.4,2017.0,2.0,9.439285714285715
57783.0,27.53,113.49,118.60000000000001,2017.0,2.0,9.65357142857143
57786.0,27.38,113.51,117.5,2017.0,2.0,9.614285714285714
57789.0,27.08,113.57,194.5,2017.0,2.0,9.935714285714287
57792.0,27.49,114.41,93.7,2017.0,2.0,9.964285714285715
57793.0,27.48,114.23,131.3,2017.0,2.0,9.582142857142857
57794.0,27.38,114.01,177.20000000000002,2017.0,2.0,9.089285714285714
57796.0,27.5,114.53,189.3,2017.0,2.0,9.717857142857143
57798.0,27.24,114.36,85.9,2017.0,2.0,9.97857142857143
57799.0,27.03,114.55,71.2,2017.0,2.0,10.821428571428571
57800.0,26.46,105.22,1457.1000000000001,2017.0,2.0,7.1607142857142865
57803.0,27.02,106.01,1231.4,2017.0,2.0,7.403571428571429
57805.0,26.41,105.46,1319.3000000000002,2017.0,2.0,7.967857142857143
57806.0,26.15,105.54,1431.1000000000001,2017.0,2.0,7.292857142857144
57807.0,26.12,105.28,1361.9,2017.0,2.0,8.235714285714286
57808.0,26.19,105.45,1274.5,2017.0,2.0,8.589285714285714
57809.0,26.04,105.45,1251.0,2017.0,2.0,8.832142857142857
57811.0,26.5,106.36,1296.7,2017.0,2.0,6.703571428571429
57813.0,26.35,106.28,1300.0,2017.0,2.0,7.1607142857142865
57814.0,26.25,106.16,1298.2,2017.0,2.0,7.653571428571429
57816.0,26.35,106.44,1223.8,2017.0,2.0,7.496428571428571
57818.0,26.02,106.27,1140.0,2017.0,2.0,8.992857142857144
57821.0,26.42,107.3,925.0,2017.0,2.0,7.75
57822.0,26.54,107.54,835.0,2017.0,2.0,7.242857142857144
57824.0,26.35,107.14,1001.0,2017.0,2.0,8.29642857142857
57825.0,26.36,107.59,720.3000000000001,2017.0,2.0,8.22857142857143
57827.0,26.19,107.32,969.1,2017.0,2.0,7.65
57828.0,26.3,107.35,983.8000000000001,2017.0,2.0,7.403571428571429
57829.0,26.12,107.48,963.2,2017.0,2.0,7.6035714285714295
57832.0,26.58,108.4,626.9000000000001,2017.0,2.0,7.217857142857143
57834.0,26.41,108.18,641.3000000000001,2017.0,2.0,8.307142857142857
57835.0,26.44,108.26,527.2,2017.0,2.0,8.857142857142858
57837.0,26.24,108.04,839.0,2017.0,2.0,8.142857142857144
57839.0,26.14,109.08,568.8000000000001,2017.0,2.0,8.02142857142857
57840.0,26.54,109.12,401.40000000000003,2017.0,2.0,8.067857142857143
57841.0,26.34,109.4,320.3,2017.0,2.0,8.385714285714286
57842.0,26.53,109.43,281.40000000000003,2017.0,2.0,8.357142857142858
57844.0,26.41,109.11,343.0,2017.0,2.0,8.52857142857143
57845.0,26.1,109.47,397.5,2017.0,2.0,8.807142857142857
57846.0,26.35,110.09,310.3,2017.0,2.0,9.189285714285715
57851.0,26.28,110.5,346.1,2017.0,2.0,8.507142857142858
57853.0,26.44,110.38,341.0,2017.0,2.0,8.85
57857.0,26.22,110.19,477.70000000000005,2017.0,2.0,8.310714285714287
57859.0,26.02,110.38,408.40000000000003,2017.0,2.0,8.8
57860.0,27.0,111.17,283.3,2017.0,2.0,8.164285714285715
57865.0,26.29,111.36,192.8,2017.0,2.0,9.32857142857143
57866.0,26.14,111.37,172.60000000000002,2017.0,2.0,9.714285714285715
57867.0,26.24,111.17,169.0,2017.0,2.0,9.564285714285715
57868.0,26.36,111.51,113.2,2017.0,2.0,9.910714285714286
57870.0,26.48,112.06,151.6,2017.0,2.0,9.275
57871.0,26.59,112.22,90.80000000000001,2017.0,2.0,9.225
57872.0,26.53,112.36,104.9,2017.0,2.0,9.882142857142858
57874.0,26.25,112.24,116.60000000000001,2017.0,2.0,9.77857142857143
57875.0,26.45,112.41,137.0,2017.0,2.0,9.564285714285715
57876.0,26.26,112.5,135.0,2017.0,2.0,9.67857142857143
57881.0,26.42,113.15,101.80000000000001,2017.0,2.0,9.739285714285714
57882.0,26.48,113.33,136.20000000000002,2017.0,2.0,10.075000000000001
57883.0,26.45,114.17,253.0,2017.0,2.0,9.939285714285715
57886.0,26.29,113.48,268.8,2017.0,2.0,9.12857142857143
57887.0,26.07,113.06,167.60000000000002,2017.0,2.0,9.782142857142858
57889.0,26.05,113.57,835.9000000000001,2017.0,2.0,8.67142857142857
57891.0,26.56,114.15,153.0,2017.0,2.0,10.114285714285714
57894.0,26.35,114.1,843.0,2017.0,2.0,6.935714285714287
57895.0,26.28,114.47,101.60000000000001,2017.0,2.0,10.62857142857143
57896.0,26.2,114.3,126.10000000000001,2017.0,2.0,11.042857142857144
57899.0,26.48,114.55,71.4,2017.0,2.0,10.975000000000001
57900.0,25.5,105.13,1552.7,2017.0,2.0,7.739285714285714
57902.0,25.26,105.11,1378.5,2017.0,2.0,9.507142857142858
57903.0,25.56,105.36,1142.0,2017.0,2.0,9.867857142857144
57905.0,25.24,105.37,1184.9,2017.0,2.0,9.710714285714287
57906.0,25.11,106.05,566.8000000000001,2017.0,2.0,13.817857142857143
57907.0,25.05,104.54,1299.6000000000001,2017.0,2.0,10.67142857142857
57908.0,25.07,105.29,1394.5,2017.0,2.0,9.332142857142857
57909.0,24.59,105.49,584.8000000000001,2017.0,2.0,13.467857142857142
57910.0,25.46,106.05,1197.6000000000001,2017.0,2.0,9.05
57911.0,26.4,106.39,1323.0,2017.0,2.0,6.967857142857143
57912.0,26.08,106.38,990.9000000000001,2017.0,2.0,9.589285714285714
57913.0,26.27,106.59,1093.7,2017.0,2.0,8.614285714285714
57914.0,26.25,106.4,1149.0,2017.0,2.0,8.35357142857143
57915.0,26.38,106.46,1104.0,2017.0,2.0,8.214285714285714
57916.0,25.26,106.46,440.3,2017.0,2.0,13.48214285714286
57921.0,25.51,107.21,821.4000000000001,2017.0,2.0,9.52142857142857
57922.0,25.5,107.33,1013.3000000000001,2017.0,2.0,8.27857142857143
57923.0,25.59,107.52,452.0,2017.0,2.0,11.014285714285714
57926.0,25.25,107.53,428.70000000000005,2017.0,2.0,12.217857142857143
57927.0,24.58,107.11,287.3,2017.0,2.0,14.267857142857142
57932.0,25.56,108.31,285.7,2017.0,2.0,11.3
57936.0,25.45,108.55,258.1,2017.0,2.0,11.614285714285714
57941.0,25.47,109.36,197.3,2017.0,2.0,10.525
57942.0,25.48,110.0,268.0,2017.0,2.0,10.871428571428572
57947.0,25.14,109.24,161.5,2017.0,2.0,11.646428571428572
57948.0,25.05,109.15,122.7,2017.0,2.0,12.367857142857144
57949.0,24.59,110.0,156.8,2017.0,2.0,11.885714285714286
57954.0,25.14,110.09,222.5,2017.0,2.0,11.457142857142857
57955.0,25.37,110.4,224.0,2017.0,2.0,10.164285714285715
57956.0,25.25,110.19,167.9,2017.0,2.0,11.342857142857143
57957.0,25.19,110.18,164.4,2017.0,2.0,11.689285714285715
57958.0,25.05,110.19,151.3,2017.0,2.0,11.585714285714287
57960.0,25.56,111.04,195.60000000000002,2017.0,2.0,10.160714285714286
57962.0,25.58,111.39,167.8,2017.0,2.0,9.525
57964.0,25.3,111.09,263.1,2017.0,2.0,10.00357142857143
57965.0,25.32,111.36,192.20000000000002,2017.0,2.0,11.117857142857144
57966.0,25.36,111.58,244.20000000000002,2017.0,2.0,10.482142857142858
57969.0,25.17,111.19,269.0,2017.0,2.0,10.832142857142857
57971.0,25.55,112.12,224.20000000000002,2017.0,2.0,10.235714285714288
57972.0,25.44,112.58,368.8,2017.0,2.0,9.0
57973.0,25.45,112.43,329.1,2017.0,2.0,9.560714285714287
57974.0,25.35,112.22,214.5,2017.0,2.0,10.335714285714287
57975.0,25.23,112.12,277.0,2017.0,2.0,10.47857142857143
57976.0,25.24,112.56,222.8,2017.0,2.0,10.79642857142857
57978.0,25.16,112.33,292.0,2017.0,2.0,10.075000000000001
57981.0,25.58,113.13,139.3,2017.0,2.0,10.04642857142857
57985.0,25.33,113.41,609.8000000000001,2017.0,2.0,9.464285714285714
57988.0,25.07,113.21,143.20000000000002,2017.0,2.0,12.682142857142857
57989.0,25.04,113.46,112.7,2017.0,2.0,12.20357142857143
57990.0,25.42,114.19,280.0,2017.0,2.0,10.657142857142858
57991.0,25.48,114.33,140.20000000000002,2017.0,2.0,11.460714285714287
57992.0,25.4,114.45,127.0,2017.0,2.0,11.907142857142858
57993.0,25.52,115.0,137.5,2017.0,2.0,11.907142857142858
57994.0,25.24,114.21,215.60000000000002,2017.0,2.0,11.37857142857143
57995.0,25.21,114.52,204.4,2017.0,2.0,11.664285714285715
57996.0,25.04,114.15,149.70000000000002,2017.0,2.0,12.675
58001.0,34.26,115.06,56.300000000000004,2017.0,2.0,4.317857142857143
58002.0,34.51,115.35,49.0,2017.0,2.0,4.45
58003.0,34.57,115.53,45.400000000000006,2017.0,2.0,5.271428571428572
58004.0,34.39,115.09,60.6,2017.0,2.0,5.042857142857144
58005.0,34.26,115.32,50.800000000000004,2017.0,2.0,3.9214285714285717
58006.0,34.23,115.53,46.300000000000004,2017.0,2.0,3.9892857142857148
58007.0,34.04,115.18,47.2,2017.0,2.0,4.839285714285715
58008.0,34.28,115.2,54.400000000000006,2017.0,2.0,4.732142857142857
58011.0,34.48,116.04,46.2,2017.0,2.0,5.325
58012.0,34.4,116.39,42.0,2017.0,2.0,4.328571428571428
58013.0,34.45,116.54,36.5,2017.0,2.0,4.917857142857144
58015.0,34.27,116.2,44.2,2017.0,2.0,4.685714285714286
58016.0,34.11,116.58,34.7,2017.0,2.0,3.7107142857142854
58017.0,34.15,116.08,41.0,2017.0,2.0,4.8464285714285715
58020.0,34.48,117.08,35.1,2017.0,2.0,5.492857142857144
58021.0,34.47,117.17,80.5,2017.0,2.0,5.414285714285715
58022.0,34.45,117.34,48.300000000000004,2017.0,2.0,4.242857142857143
58024.0,34.52,117.35,77.7,2017.0,2.0,4.446428571428572
58025.0,34.34,117.44,27.6,2017.0,2.0,4.610714285714286
58026.0,34.24,118.01,25.700000000000003,2017.0,2.0,4.525
58027.0,34.17,117.09,41.2,2017.0,2.0,5.110714285714286
58030.0,34.53,118.01,44.5,2017.0,2.0,3.7035714285714287
58032.0,34.57,118.39,90.10000000000001,2017.0,2.0,3.9035714285714285
58034.0,34.36,118.19,36.2,2017.0,2.0,4.171428571428572
58035.0,34.2,118.21,29.3,2017.0,2.0,4.353571428571429
58036.0,34.33,118.43,32.9,2017.0,2.0,3.9857142857142858
58038.0,34.05,118.47,10.4,2017.0,2.0,4.646428571428571
58040.0,34.51,119.08,5.300000000000001,2017.0,2.0,4.253571428571429
58041.0,34.47,119.26,26.900000000000002,2017.0,2.0,5.1535714285714285
58044.0,34.33,119.14,4.7,2017.0,2.0,4.075
58045.0,34.12,119.36,4.800000000000001,2017.0,2.0,4.060714285714286
58047.0,34.15,119.14,4.800000000000001,2017.0,2.0,4.014285714285715
58048.0,34.07,119.21,4.2,2017.0,2.0,4.378571428571429
58049.0,34.01,119.48,4.1000000000000005,2017.0,2.0,4.15
58100.0,33.39,115.1,41.400000000000006,2017.0,2.0,6.021428571428572
58101.0,33.52,115.29,41.300000000000004,2017.0,2.0,5.0
58102.0,33.47,115.44,39.1,2017.0,2.0,5.228571428571429
58104.0,33.24,115.04,41.2,2017.0,2.0,5.371428571428572
58107.0,33.01,115.17,35.800000000000004,2017.0,2.0,5.8500000000000005
58108.0,33.2,115.22,38.0,2017.0,2.0,4.882142857142857
58109.0,33.08,115.39,31.0,2017.0,2.0,5.292857142857144
58111.0,33.58,116.27,32.5,2017.0,2.0,5.910714285714286
58112.0,30.44,116.27,968.2,2017.0,2.0,3.4035714285714285
58113.0,33.57,116.42,32.2,2017.0,2.0,4.607142857142857
58114.0,33.29,116.11,31.200000000000003,2017.0,2.0,5.785714285714286
58116.0,34.02,116.52,32.9,2017.0,2.0,5.0321428571428575
58117.0,33.08,116.12,27.900000000000002,2017.0,2.0,5.646428571428572
58118.0,33.16,116.31,26.0,2017.0,2.0,5.010714285714286
58122.0,33.38,116.59,25.900000000000002,2017.0,2.0,4.95
58125.0,33.35,117.31,22.900000000000002,2017.0,2.0,4.4035714285714285
58126.0,33.28,117.52,19.5,2017.0,2.0,5.232142857142858
58127.0,32.59,117.04,24.5,2017.0,2.0,5.485714285714286
58128.0,33.2,117.21,21.0,2017.0,2.0,4.685714285714286
58129.0,33.09,117.5,14.9,2017.0,2.0,5.2
58130.0,33.56,117.57,23.8,2017.0,2.0,5.0
58131.0,33.58,118.13,25.0,2017.0,2.0,5.271428571428572
58132.0,33.43,118.41,14.5,2017.0,2.0,5.414285714285715
58135.0,33.29,118.13,16.900000000000002,2017.0,2.0,5.246428571428572
58138.0,32.59,118.31,40.800000000000004,2017.0,2.0,5.825
58139.0,33.18,118.55,10.600000000000001,2017.0,2.0,4.521428571428571
58140.0,33.46,119.18,9.1,2017.0,2.0,4.707142857142857
58141.0,33.38,118.56,12.5,2017.0,2.0,4.732142857142857
58143.0,33.48,119.51,4.800000000000001,2017.0,2.0,4.55
58145.0,33.3,119.09,7.4,2017.0,2.0,4.742857142857143
58146.0,33.28,119.46,3.0,2017.0,2.0,4.835714285714285
58147.0,32.59,118.58,24.200000000000003,2017.0,2.0,5.367857142857144
58148.0,33.16,119.21,3.3000000000000003,2017.0,2.0,4.985714285714286
58150.0,33.45,120.18,1.8,2017.0,2.0,4.035714285714286
58154.0,33.19,120.06,4.0,2017.0,2.0,4.728571428571429
58158.0,33.1,120.27,3.1,2017.0,2.0,4.332142857142857
58202.0,32.4,115.34,31.200000000000003,2017.0,2.0,6.046428571428572
58203.0,32.52,115.44,32.7,2017.0,2.0,5.367857142857144
58205.0,32.28,115.26,34.9,2017.0,2.0,6.317857142857143
58207.0,32.1,115.03,42.800000000000004,2017.0,2.0,6.882142857142857
58208.0,32.1,115.37,42.900000000000006,2017.0,2.0,6.442857142857143
58210.0,32.39,116.14,25.200000000000003,2017.0,2.0,5.985714285714286
58212.0,32.43,116.46,23.0,2017.0,2.0,6.050000000000001
58214.0,32.22,116.18,27.900000000000002,2017.0,2.0,6.014285714285715
58215.0,32.26,116.47,25.700000000000003,2017.0,2.0,5.4035714285714285
58220.0,32.28,117.09,28.1,2017.0,2.0,5.939285714285715
58221.0,32.51,117.18,26.8,2017.0,2.0,5.382142857142857
58222.0,32.51,117.33,24.6,2017.0,2.0,4.914285714285715
58223.0,32.48,117.59,31.400000000000002,2017.0,2.0,5.775
58224.0,32.36,117.03,71.0,2017.0,2.0,5.985714285714286
58225.0,32.32,117.4,69.60000000000001,2017.0,2.0,5.9071428571428575
58230.0,32.07,118.17,26.5,2017.0,2.0,6.092857142857143
58234.0,32.28,118.25,40.400000000000006,2017.0,2.0,5.7214285714285715
58235.0,32.22,118.51,10.4,2017.0,2.0,5.617857142857144
58236.0,32.21,118.15,33.5,2017.0,2.0,5.2821428571428575
58237.0,32.04,118.35,46.6,2017.0,2.0,6.189285714285715
58238.0,31.56,118.54,35.2,2017.0,2.0,6.375
58240.0,32.41,119.01,21.3,2017.0,2.0,6.15
58241.0,32.48,119.27,5.4,2017.0,2.0,6.092857142857143
58242.0,32.18,119.1,22.5,2017.0,2.0,5.485714285714286
58243.0,32.57,119.49,3.0,2017.0,2.0,5.132142857142857
58244.0,32.27,119.35,5.2,2017.0,2.0,5.014285714285715
58245.0,32.25,119.25,9.9,2017.0,2.0,5.553571428571429
58246.0,32.33,120.0,2.6,2017.0,2.0,5.117857142857144
58247.0,32.16,119.48,3.2,2017.0,2.0,6.110714285714286
58249.0,32.1,120.03,6.0,2017.0,2.0,5.925000000000001
58250.0,32.31,120.1,6.2,2017.0,2.0,5.8500000000000005
58251.0,32.51,120.17,3.3000000000000003,2017.0,2.0,4.917857142857144
58252.0,32.11,119.28,27.3,2017.0,2.0,6.325
58254.0,32.31,120.27,5.4,2017.0,2.0,5.685714285714286
58255.0,32.22,120.34,6.4,2017.0,2.0,5.110714285714286
58257.0,31.58,120.17,9.8,2017.0,2.0,6.575
58259.0,32.05,120.59,4.800000000000001,2017.0,2.0,5.775
58264.0,32.2,121.11,3.4000000000000004,2017.0,2.0,5.732142857142858
58265.0,32.04,121.36,3.6,2017.0,2.0,6.039285714285715
58268.0,32.06,121.05,4.4,2017.0,2.0,5.867857142857144
58269.0,31.47,121.39,3.3000000000000003,2017.0,2.0,5.910714285714286
58301.0,31.49,115.23,92.10000000000001,2017.0,2.0,6.842857142857143
58306.0,31.41,115.53,95.4,2017.0,2.0,6.7821428571428575
58311.0,31.44,116.3,74.10000000000001,2017.0,2.0,6.7857142857142865
