区站号,纬度,经度,观测场拔海高度,年,月,日最高气温,日最低气温,温差
57154.0,33.32,110.54,523.0,2017.0,5.0,284.0,156.0,232.0
57155.0,33.31,109.54,813.2,2017.0,5.0,279.0,141.0,227.0
57156.0,33.18,111.3,250.3,2017.0,5.0,282.0,181.0,206.0
57162.0,34.08,112.04,440.70000000000005,2017.0,5.0,269.0,158.0,210.0
57169.0,33.09,111.53,221.20000000000002,2017.0,5.0,271.0,173.0,212.0
57171.0,33.46,113.07,142.0,2017.0,5.0,273.0,195.0,182.0
57173.0,33.45,112.53,145.70000000000002,2017.0,5.0,267.0,159.0,220.0
57175.0,33.05,112.15,239.70000000000002,2017.0,5.0,265.0,192.0,206.0
57176.0,33.29,112.25,231.10000000000002,2017.0,5.0,267.0,175.0,217.0
57177.0,33.2,113.32,89.80000000000001,2017.0,5.0,272.0,181.0,181.0
57178.0,33.06,112.29,180.60000000000002,2017.0,5.0,270.0,172.0,204.0
57179.0,33.17,113.0,160.4,2017.0,5.0,263.0,169.0,196.0
57180.0,33.59,113.12,117.5,2017.0,5.0,275.0,194.0,194.0
57181.0,33.53,113.03,136.4,2017.0,5.0,280.0,187.0,215.0
57182.0,33.51,113.31,80.4,2017.0,5.0,271.0,174.0,209.0
57183.0,33.48,113.55,60.0,2017.0,5.0,269.0,171.0,209.0
57184.0,33.38,113.18,97.5,2017.0,5.0,269.0,168.0,222.0
57185.0,33.27,113.35,91.10000000000001,2017.0,5.0,265.0,166.0,207.0
57186.0,33.36,114.03,58.7,2017.0,5.0,280.0,162.0,187.0
57187.0,33.02,112.58,116.80000000000001,2017.0,5.0,263.0,165.0,214.0
57188.0,33.22,114.02,55.900000000000006,2017.0,5.0,270.0,183.0,184.0
57189.0,33.08,113.57,64.60000000000001,2017.0,5.0,274.0,157.0,198.0
57190.0,33.45,114.24,50.5,2017.0,5.0,280.0,160.0,187.0
57191.0,34.31,114.28,64.2,2017.0,5.0,275.0,179.0,181.0
57192.0,33.44,114.51,45.5,2017.0,5.0,291.0,204.0,149.0
57193.0,33.47,114.31,52.6,2017.0,5.0,283.0,188.0,158.0
57194.0,33.16,114.18,53.400000000000006,2017.0,5.0,277.0,161.0,189.0
57195.0,33.37,114.37,46.6,2017.0,5.0,285.0,212.0,155.0
57196.0,33.24,114.52,43.6,2017.0,5.0,277.0,164.0,183.0
57197.0,32.58,114.21,50.1,2017.0,5.0,267.0,152.0,199.0
57198.0,33.3,114.34,44.6,2017.0,5.0,281.0,170.0,193.0
57204.0,32.34,105.13,782.0,2017.0,5.0,299.0,108.0,207.0
57206.0,32.25,105.54,545.4,2017.0,5.0,290.0,127.0,188.0
57208.0,32.17,105.31,544.5,2017.0,5.0,295.0,128.0,184.0
57211.0,32.5,106.15,836.1,2017.0,5.0,282.0,100.0,206.0
57213.0,33.0,106.56,536.5,2017.0,5.0,303.0,155.0,170.0
57216.0,32.21,106.5,579.3000000000001,2017.0,5.0,309.0,163.0,177.0
57217.0,32.14,106.17,485.70000000000005,2017.0,5.0,300.0,156.0,173.0
57231.0,32.32,108.32,503.8,2017.0,5.0,297.0,163.0,206.0
57232.0,33.03,108.16,484.90000000000003,2017.0,5.0,298.0,150.0,213.0
57233.0,32.54,108.3,413.1,2017.0,5.0,293.0,159.0,193.0
57237.0,32.04,108.02,674.0,2017.0,5.0,305.0,169.0,174.0
57238.0,32.31,107.54,892.2,2017.0,5.0,289.0,139.0,202.0
57242.0,32.51,109.22,285.5,2017.0,5.0,331.0,182.0,208.0
57245.0,32.43,109.02,290.8,2017.0,5.0,312.0,167.0,193.0
57247.0,32.19,108.54,438.5,2017.0,5.0,297.0,164.0,215.0
57248.0,32.24,109.2,570.3000000000001,2017.0,5.0,293.0,145.0,216.0
57249.0,32.19,109.41,448.20000000000005,2017.0,5.0,283.0,156.0,223.0
57251.0,33.0,110.24,317.3,2017.0,5.0,286.0,163.0,216.0
57253.0,32.5,110.52,244.8,2017.0,5.0,291.0,174.0,220.0
57254.0,32.49,110.07,322.5,2017.0,5.0,313.0,168.0,217.0
57256.0,32.39,110.47,286.5,2017.0,5.0,284.0,187.0,205.0
57257.0,32.14,110.14,307.0,2017.0,5.0,305.0,173.0,212.0
57259.0,32.02,110.46,426.90000000000003,2017.0,5.0,293.0,176.0,229.0
57260.0,32.34,111.31,133.4,2017.0,5.0,259.0,196.0,189.0
57261.0,33.07,111.31,233.0,2017.0,5.0,274.0,184.0,212.0
57265.0,32.26,111.44,132.1,2017.0,5.0,247.0,177.0,205.0
57268.0,32.16,111.37,120.0,2017.0,5.0,268.0,184.0,184.0
57271.0,32.31,112.23,87.7,2017.0,5.0,261.0,182.0,194.0
57273.0,32.44,112.48,96.7,2017.0,5.0,270.0,180.0,186.0
57274.0,32.42,111.59,120.0,2017.0,5.0,251.0,176.0,223.0
57278.0,32.0,112.05,163.4,2017.0,5.0,254.0,195.0,157.0
57279.0,32.09,112.45,125.5,2017.0,5.0,270.0,194.0,165.0
57281.0,32.42,113.18,142.20000000000002,2017.0,5.0,261.0,180.0,190.0
57285.0,32.23,113.25,153.0,2017.0,5.0,274.0,199.0,177.0
57290.0,32.56,113.55,106.2,2017.0,5.0,265.0,161.0,183.0
57292.0,32.54,114.37,44.900000000000006,2017.0,5.0,251.0,173.0,182.0
57293.0,32.44,114.59,38.0,2017.0,5.0,254.0,175.0,178.0
57294.0,32.5,114.01,83.60000000000001,2017.0,5.0,268.0,182.0,161.0
57295.0,32.37,114.21,78.5,2017.0,5.0,260.0,199.0,163.0
57296.0,32.21,114.44,48.900000000000006,2017.0,5.0,261.0,182.0,163.0
57297.0,32.08,114.03,114.5,2017.0,5.0,265.0,196.0,154.0
57298.0,32.13,114.33,55.400000000000006,2017.0,5.0,260.0,181.0,166.0
57299.0,32.01,114.54,49.400000000000006,2017.0,5.0,239.0,170.0,164.0
57303.0,31.44,105.55,459.90000000000003,2017.0,5.0,300.0,153.0,156.0
57304.0,31.4,105.1,516.5,2017.0,5.0,300.0,136.0,178.0
57306.0,31.35,105.59,382.6,2017.0,5.0,307.0,166.0,154.0
57307.0,31.06,105.05,459.90000000000003,2017.0,5.0,296.0,156.0,151.0
57308.0,31.13,105.23,421.3,2017.0,5.0,297.0,155.0,159.0
57309.0,30.59,105.53,378.40000000000003,2017.0,5.0,311.0,163.0,164.0
57313.0,31.52,106.46,417.70000000000005,2017.0,5.0,301.0,174.0,153.0
57314.0,31.21,106.04,405.70000000000005,2017.0,5.0,303.0,171.0,151.0
57315.0,31.31,106.24,655.7,2017.0,5.0,287.0,187.0,121.0
57317.0,31.02,106.25,324.90000000000003,2017.0,5.0,298.0,191.0,149.0
57318.0,31.05,106.34,338.5,2017.0,5.0,304.0,196.0,153.0
57320.0,31.56,107.13,482.40000000000003,2017.0,5.0,304.0,157.0,169.0
57324.0,31.35,107.05,364.20000000000005,2017.0,5.0,310.0,161.0,178.0
57326.0,31.22,107.43,389.40000000000003,2017.0,5.0,302.0,164.0,175.0
57328.0,31.12,107.3,344.90000000000003,2017.0,5.0,304.0,180.0,154.0
57329.0,31.06,107.51,467.5,2017.0,5.0,305.0,171.0,160.0
57333.0,31.57,108.4,798.2,2017.0,5.0,297.0,157.0,212.0
57338.0,31.11,108.25,216.5,2017.0,5.0,322.0,193.0,166.0
57339.0,30.57,108.41,297.2,2017.0,5.0,316.0,176.0,168.0
57343.0,31.54,109.32,995.8000000000001,2017.0,5.0,254.0,136.0,211.0
57345.0,31.24,109.37,337.8,2017.0,5.0,314.0,179.0,191.0
57348.0,31.01,109.32,299.8,2017.0,5.0,317.0,175.0,167.0
57349.0,31.05,109.52,606.8000000000001,2017.0,5.0,280.0,157.0,149.0
57351.0,30.5,111.0,231.0,2017.0,5.0,303.0,169.0,201.0
57352.0,30.48,111.0,185.3,2017.0,5.0,301.0,170.0,199.0
57353.0,30.5,111.0,191.8,2017.0,5.0,313.0,178.0,198.0
57355.0,31.02,110.22,334.0,2017.0,5.0,295.0,170.0,188.0
57358.0,30.5,110.58,295.5,2017.0,5.0,286.0,172.0,174.0
57359.0,31.21,110.44,336.8,2017.0,5.0,301.0,165.0,233.0
57361.0,31.53,111.16,327.70000000000005,2017.0,5.0,288.0,174.0,222.0
57362.0,31.45,110.4,935.2,2017.0,5.0,261.0,145.0,218.0
57363.0,31.48,111.5,151.0,2017.0,5.0,251.0,161.0,198.0
57368.0,31.03,111.38,141.5,2017.0,5.0,274.0,173.0,187.0
57370.0,31.44,112.13,67.8,2017.0,5.0,243.0,195.0,174.0
57377.0,31.0,112.13,191.9,2017.0,5.0,247.0,192.0,157.0
57378.0,31.12,112.38,108.0,2017.0,5.0,244.0,196.0,143.0
57381.0,31.37,113.2,106.5,2017.0,5.0,249.0,175.0,170.0
57385.0,31.37,113.49,93.30000000000001,2017.0,5.0,262.0,185.0,148.0
57386.0,31.15,114.0,51.6,2017.0,5.0,256.0,184.0,143.0
57387.0,31.0,113.08,84.60000000000001,2017.0,5.0,237.0,183.0,162.0
57388.0,31.16,113.43,53.7,2017.0,5.0,267.0,189.0,134.0
57389.0,31.02,113.45,32.2,2017.0,5.0,266.0,184.0,156.0
57390.0,31.48,114.04,733.5,2017.0,5.0,210.0,142.0,124.0
57395.0,31.35,114.1,120.0,2017.0,5.0,248.0,182.0,180.0
57396.0,31.38,114.51,128.70000000000002,2017.0,5.0,238.0,180.0,172.0
57398.0,31.17,114.37,74.3,2017.0,5.0,247.0,181.0,158.0
57399.0,31.08,114.57,74.3,2017.0,5.0,246.0,187.0,157.0
57401.0,30.52,105.22,383.3,2017.0,5.0,303.0,151.0,164.0
57402.0,30.46,105.42,394.5,2017.0,5.0,295.0,173.0,156.0
57405.0,30.3,105.33,355.0,2017.0,5.0,302.0,167.0,155.0
57407.0,30.17,105.02,462.6,2017.0,5.0,299.0,188.0,150.0
57408.0,30.06,105.19,383.6,2017.0,5.0,298.0,179.0,165.0
57409.0,30.11,105.48,297.7,2017.0,5.0,302.0,183.0,162.0
57411.0,30.45,106.08,347.0,2017.0,5.0,295.0,183.0,154.0
57413.0,30.51,106.58,295.1,2017.0,5.0,313.0,187.0,171.0
57414.0,30.31,106.27,403.70000000000005,2017.0,5.0,291.0,183.0,136.0
57415.0,30.32,106.38,394.5,2017.0,5.0,302.0,184.0,159.0
57416.0,30.2,106.56,391.5,2017.0,5.0,304.0,157.0,177.0
57417.0,30.21,106.17,315.90000000000003,2017.0,5.0,295.0,193.0,149.0
57420.0,30.45,107.11,418.0,2017.0,5.0,298.0,161.0,163.0
57425.0,30.11,107.14,416.1,2017.0,5.0,298.0,155.0,182.0
57426.0,30.41,107.48,454.5,2017.0,5.0,298.0,163.0,174.0
57431.0,30.5,108.21,257.0,2017.0,5.0,308.0,180.0,171.0
57432.0,30.46,108.24,186.70000000000002,2017.0,5.0,317.0,194.0,159.0
57437.0,30.18,108.02,325.6,2017.0,5.0,291.0,173.0,152.0
57438.0,29.59,108.07,632.3000000000001,2017.0,5.0,291.0,155.0,196.0
57439.0,30.17,108.56,1074.1000000000001,2017.0,5.0,268.0,133.0,205.0
57445.0,30.36,109.43,609.2,2017.0,5.0,291.0,155.0,205.0
57447.0,30.17,109.28,457.1,2017.0,5.0,299.0,163.0,193.0
57453.0,30.46,111.19,115.2,2017.0,5.0,289.0,193.0,181.0
57458.0,30.12,110.4,619.9000000000001,2017.0,5.0,285.0,153.0,234.0
57460.0,30.49,111.47,91.80000000000001,2017.0,5.0,261.0,193.0,172.0
57461.0,30.44,111.22,256.5,2017.0,5.0,279.0,181.0,179.0
57462.0,30.52,111.05,139.9,2017.0,5.0,299.0,167.0,188.0
57464.0,30.28,111.11,177.9,2017.0,5.0,283.0,175.0,195.0
57465.0,30.22,111.26,120.10000000000001,2017.0,5.0,278.0,186.0,173.0
57466.0,30.28,111.45,66.4,2017.0,5.0,259.0,208.0,154.0
57469.0,30.11,111.46,69.5,2017.0,5.0,270.0,212.0,153.0
57475.0,30.24,112.54,31.200000000000003,2017.0,5.0,244.0,191.0,150.0
57476.0,30.21,112.09,31.8,2017.0,5.0,258.0,205.0,163.0
57477.0,30.04,112.13,38.400000000000006,2017.0,5.0,266.0,206.0,134.0
57481.0,30.57,113.34,30.400000000000002,2017.0,5.0,264.0,186.0,148.0
57482.0,30.54,113.57,25.5,2017.0,5.0,247.0,190.0,148.0
57483.0,30.4,113.08,31.900000000000002,2017.0,5.0,258.0,188.0,146.0
57484.0,30.44,112.33,57.2,2017.0,5.0,252.0,199.0,140.0
57485.0,30.17,113.28,23.700000000000003,2017.0,5.0,242.0,183.0,151.0
57486.0,30.39,113.51,25.0,2017.0,5.0,250.0,194.0,139.0
57489.0,30.31,114.0,23.6,2017.0,5.0,240.0,199.0,124.0
57491.0,30.52,114.24,31.400000000000002,2017.0,5.0,238.0,188.0,153.0
57492.0,30.5,114.5,40.7,2017.0,5.0,243.0,189.0,150.0
57493.0,30.21,114.2,73.5,2017.0,5.0,245.0,180.0,142.0
57494.0,30.36,114.03,23.6,2017.0,5.0,242.0,195.0,157.0
57495.0,30.4,114.53,28.1,2017.0,5.0,241.0,192.0,136.0
57496.0,30.15,114.37,35.300000000000004,2017.0,5.0,245.0,182.0,139.0
57498.0,30.31,114.56,26.200000000000003,2017.0,5.0,247.0,195.0,139.0
57499.0,30.04,114.53,40.300000000000004,2017.0,5.0,255.0,190.0,162.0
57502.0,29.42,105.42,394.70000000000005,2017.0,5.0,300.0,165.0,189.0
57503.0,29.37,105.07,349.70000000000005,2017.0,5.0,296.0,187.0,179.0
57505.0,29.25,105.35,338.0,2017.0,5.0,294.0,181.0,166.0
57506.0,29.22,105.54,353.0,2017.0,5.0,290.0,177.0,141.0
57507.0,29.2,105.18,385.70000000000005,2017.0,5.0,293.0,181.0,142.0
57508.0,29.09,105.22,301.0,2017.0,5.0,294.0,183.0,146.0
57509.0,28.59,106.55,599.8000000000001,2017.0,5.0,288.0,168.0,167.0
57510.0,29.51,106.04,326.3,2017.0,5.0,304.0,189.0,148.0
57511.0,29.51,106.27,240.8,2017.0,5.0,305.0,168.0,178.0
57512.0,29.58,106.16,364.5,2017.0,5.0,300.0,186.0,144.0
57513.0,29.44,106.37,464.70000000000005,2017.0,5.0,289.0,175.0,146.0
57514.0,29.35,106.13,331.5,2017.0,5.0,305.0,174.0,154.0
57516.0,29.35,106.28,259.1,2017.0,5.0,303.0,187.0,169.0
57517.0,29.17,106.15,261.40000000000003,2017.0,5.0,312.0,178.0,172.0
57518.0,29.2,106.3,506.1,2017.0,5.0,283.0,175.0,140.0
57519.0,29.1,107.07,698.8000000000001,2017.0,5.0,283.0,155.0,181.0
57520.0,29.5,107.04,377.6,2017.0,5.0,296.0,176.0,160.0
57522.0,29.44,107.16,372.8,2017.0,5.0,293.0,167.0,156.0
57523.0,29.51,107.44,290.5,2017.0,5.0,304.0,177.0,156.0
57525.0,29.19,107.44,406.90000000000003,2017.0,5.0,310.0,162.0,184.0
57536.0,29.31,108.46,786.9000000000001,2017.0,5.0,282.0,144.0,173.0
57537.0,29.18,108.1,322.20000000000005,2017.0,5.0,320.0,165.0,200.0
57540.0,29.41,109.09,776.9000000000001,2017.0,5.0,277.0,144.0,197.0
57541.0,30.0,109.29,532.5,2017.0,5.0,294.0,149.0,191.0
57543.0,29.54,110.02,539.8000000000001,2017.0,5.0,307.0,157.0,207.0
57544.0,29.28,109.27,488.70000000000005,2017.0,5.0,304.0,177.0,187.0
57545.0,29.32,109.25,502.8,2017.0,5.0,305.0,167.0,194.0
57554.0,29.24,110.1,322.20000000000005,2017.0,5.0,311.0,183.0,205.0
57558.0,29.08,110.28,183.5,2017.0,5.0,310.0,197.0,188.0
57562.0,29.35,111.22,116.9,2017.0,5.0,284.0,198.0,159.0
57564.0,29.26,111.08,103.0,2017.0,5.0,300.0,201.0,182.0
57565.0,29.4,111.44,38.1,2017.0,5.0,269.0,207.0,168.0
57566.0,29.27,111.39,51.5,2017.0,5.0,269.0,208.0,167.0
57571.0,29.42,112.24,35.7,2017.0,5.0,251.0,202.0,138.0
57573.0,29.5,112.54,30.0,2017.0,5.0,264.0,201.0,121.0
57574.0,29.22,112.24,36.0,2017.0,5.0,261.0,208.0,136.0
57575.0,29.31,112.33,31.0,2017.0,5.0,268.0,208.0,145.0
57577.0,29.24,112.1,36.9,2017.0,5.0,256.0,213.0,144.0
57581.0,29.49,113.27,27.400000000000002,2017.0,5.0,253.0,195.0,144.0
57582.0,29.43,113.53,46.900000000000006,2017.0,5.0,262.0,192.0,163.0
57583.0,29.55,113.58,61.7,2017.0,5.0,248.0,189.0,153.0
57584.0,29.23,113.05,53.0,2017.0,5.0,265.0,201.0,92.0
57585.0,29.29,113.27,60.400000000000006,2017.0,5.0,261.0,194.0,153.0
57586.0,29.32,114.02,78.5,2017.0,5.0,265.0,180.0,168.0
57589.0,29.16,113.53,146.20000000000002,2017.0,5.0,255.0,180.0,182.0
57590.0,29.51,114.22,98.80000000000001,2017.0,5.0,258.0,174.0,170.0
57595.0,29.37,114.27,99.9,2017.0,5.0,252.0,173.0,183.0
57596.0,29.38,114.12,751.4000000000001,2017.0,5.0,224.0,151.0,110.0
57598.0,29.02,114.35,146.8,2017.0,5.0,235.0,171.0,188.0
57600.0,28.43,105.04,420.90000000000003,2017.0,5.0,304.0,179.0,166.0
57603.0,28.49,105.5,283.40000000000003,2017.0,5.0,302.0,178.0,179.0
57604.0,28.47,105.23,368.8,2017.0,5.0,295.0,176.0,157.0
57605.0,28.02,105.49,10537.7,2017.0,5.0,314.0,180.0,219.0
57606.0,28.08,106.5,972.0,2017.0,5.0,243.0,171.0,184.0
57608.0,28.1,105.26,377.5,2017.0,5.0,320.0,192.0,191.0
57609.0,28.35,105.42,317.0,2017.0,5.0,304.0,182.0,164.0
57612.0,29.0,106.39,474.70000000000005,2017.0,5.0,295.0,172.0,175.0
57614.0,28.2,106.13,1180.2,2017.0,5.0,248.0,151.0,186.0
57623.0,28.53,107.36,685.6,2017.0,5.0,293.0,154.0,190.0
57625.0,28.32,107.28,816.4000000000001,2017.0,5.0,266.0,154.0,190.0
57633.0,28.49,108.46,826.5,2017.0,5.0,264.0,148.0,174.0
57634.0,28.31,107.53,660.3000000000001,2017.0,5.0,280.0,165.0,188.0
57635.0,28.22,109.0,548.7,2017.0,5.0,277.0,158.0,186.0
57636.0,28.34,108.3,334.6,2017.0,5.0,307.0,177.0,192.0
57637.0,28.15,108.06,629.5,2017.0,5.0,275.0,162.0,178.0
57640.0,28.35,109.27,341.0,2017.0,5.0,292.0,179.0,197.0
57642.0,28.42,109.39,325.3,2017.0,5.0,295.0,176.0,196.0
57643.0,29.0,109.5,268.2,2017.0,5.0,310.0,182.0,207.0
57646.0,28.37,109.57,302.1,2017.0,5.0,284.0,178.0,203.0
57647.0,28.09,109.11,406.1,2017.0,5.0,295.0,178.0,192.0
57649.0,28.14,109.41,254.60000000000002,2017.0,5.0,282.0,178.0,194.0
57655.0,28.28,110.24,151.6,2017.0,5.0,271.0,192.0,184.0
57657.0,28.13,110.12,186.0,2017.0,5.0,264.0,194.0,177.0
57658.0,28.0,110.12,152.8,2017.0,5.0,285.0,194.0,180.0
57661.0,28.55,111.29,48.7,2017.0,5.0,273.0,199.0,181.0
57662.0,29.07,111.41,150.6,2017.0,5.0,276.0,193.0,170.0
57663.0,28.55,111.57,31.900000000000002,2017.0,5.0,262.0,206.0,164.0
57666.0,28.3,112.1,136.9,2017.0,5.0,253.0,195.0,161.0
57669.0,28.23,111.13,128.3,2017.0,5.0,258.0,184.0,201.0
57671.0,28.51,112.22,37.0,2017.0,5.0,261.0,204.0,133.0
57673.0,28.41,112.53,53.2,2017.0,5.0,277.0,203.0,124.0
57674.0,28.34,112.23,46.300000000000004,2017.0,5.0,267.0,208.0,159.0
57678.0,28.15,112.33,74.7,2017.0,5.0,272.0,207.0,146.0
57679.0,28.13,113.12,101.4,2017.0,5.0,277.0,202.0,157.0
57680.0,28.51,113.06,82.5,2017.0,5.0,261.0,194.0,156.0
57682.0,28.43,113.34,106.30000000000001,2017.0,5.0,242.0,194.0,181.0
57687.0,28.07,112.47,119.0,2017.0,5.0,276.0,200.0,155.0
57688.0,28.09,113.38,101.10000000000001,2017.0,5.0,260.0,188.0,174.0
57694.0,28.32,114.23,259.8,2017.0,5.0,243.0,177.0,192.0
57696.0,28.24,114.47,91.7,2017.0,5.0,261.0,194.0,168.0
57698.0,28.06,114.26,122.5,2017.0,5.0,247.0,196.0,176.0
57699.0,28.14,114.58,93.4,2017.0,5.0,256.0,201.0,140.0
57707.0,27.18,105.17,1510.6000000000001,2017.0,5.0,264.0,142.0,191.0
57708.0,27.09,105.36,1700.0,2017.0,5.0,233.0,133.0,138.0
57710.0,27.48,106.24,890.3000000000001,2017.0,5.0,260.0,175.0,180.0
57712.0,27.44,106.57,983.5,2017.0,5.0,229.0,165.0,184.0
57714.0,27.28,106.14,942.0,2017.0,5.0,257.0,167.0,205.0
57717.0,27.32,106.5,974.1,2017.0,5.0,220.0,168.0,162.0
57718.0,27.06,106.43,1112.1000000000001,2017.0,5.0,236.0,159.0,171.0
57719.0,27.04,106.58,1275.6000000000001,2017.0,5.0,205.0,151.0,137.0
57720.0,27.53,107.1,889.3000000000001,2017.0,5.0,238.0,163.0,192.0
57722.0,27.46,107.28,792.2,2017.0,5.0,236.0,165.0,192.0
57723.0,27.59,107.43,710.2,2017.0,5.0,260.0,165.0,186.0
57728.0,27.03,107.28,1129.6000000000001,2017.0,5.0,207.0,163.0,182.0
57729.0,27.14,107.53,622.1,2017.0,5.0,267.0,183.0,198.0
57731.0,27.57,108.15,416.8,2017.0,5.0,279.0,177.0,186.0
57732.0,28.01,108.24,521.5,2017.0,5.0,285.0,166.0,199.0
57734.0,27.34,108.14,467.5,2017.0,5.0,279.0,186.0,192.0
57735.0,27.11,108.49,404.3,2017.0,5.0,292.0,181.0,216.0
57736.0,27.42,108.51,369.20000000000005,2017.0,5.0,297.0,188.0,192.0
57737.0,27.02,108.07,547.3000000000001,2017.0,5.0,273.0,188.0,206.0
57738.0,27.03,108.25,516.3000000000001,2017.0,5.0,283.0,181.0,197.0
57739.0,27.14,108.55,394.8,2017.0,5.0,295.0,180.0,201.0
57740.0,27.57,109.36,349.6,2017.0,5.0,286.0,176.0,184.0
57741.0,27.43,109.1,353.20000000000005,2017.0,5.0,295.0,180.0,185.0
57742.0,27.31,109.12,884.3000000000001,2017.0,5.0,238.0,169.0,112.0
57743.0,27.53,109.48,176.60000000000002,2017.0,5.0,285.0,179.0,194.0
57744.0,27.22,109.1,355.5,2017.0,5.0,297.0,182.0,202.0
57745.0,27.27,109.41,272.2,2017.0,5.0,281.0,190.0,191.0
57749.0,27.34,110.0,257.8,2017.0,5.0,289.0,186.0,178.0
57752.0,27.55,110.36,204.0,2017.0,5.0,274.0,185.0,184.0
57754.0,27.13,109.5,252.0,2017.0,5.0,283.0,190.0,188.0
57758.0,27.02,110.36,339.5,2017.0,5.0,249.0,168.0,165.0
57760.0,27.42,111.26,249.20000000000002,2017.0,5.0,294.0,177.0,180.0
57761.0,27.45,111.18,211.9,2017.0,5.0,296.0,182.0,167.0
57762.0,27.41,111.42,165.0,2017.0,5.0,296.0,184.0,178.0
57763.0,27.41,112.0,205.8,2017.0,5.0,286.0,200.0,156.0
57766.0,27.11,111.27,311.0,2017.0,5.0,262.0,185.0,150.0
57767.0,27.08,111.0,308.40000000000003,2017.0,5.0,259.0,168.0,156.0
57768.0,27.19,111.27,242.5,2017.0,5.0,264.0,173.0,171.0
57769.0,27.14,111.44,252.60000000000002,2017.0,5.0,267.0,181.0,156.0
57771.0,27.56,112.32,88.30000000000001,2017.0,5.0,284.0,196.0,165.0
57772.0,27.46,112.31,86.9,2017.0,5.0,289.0,207.0,156.0
57773.0,27.53,112.5,63.800000000000004,2017.0,5.0,282.0,211.0,160.0
57774.0,27.27,112.1,100.0,2017.0,5.0,280.0,194.0,174.0
57776.0,27.18,112.42,1265.9,2017.0,5.0,196.0,159.0,106.0
57777.0,27.14,112.52,63.300000000000004,2017.0,5.0,272.0,219.0,154.0
57778.0,27.05,112.57,70.3,2017.0,5.0,267.0,213.0,162.0
57779.0,27.03,113.21,115.2,2017.0,5.0,267.0,207.0,175.0
57780.0,27.52,113.1,74.60000000000001,2017.0,5.0,277.0,204.0,155.0
57781.0,27.39,113.3,74.4,2017.0,5.0,285.0,207.0,176.0
57783.0,27.53,113.49,118.60000000000001,2017.0,5.0,281.0,202.0,181.0
57786.0,27.38,113.51,117.5,2017.0,5.0,282.0,214.0,167.0
57789.0,27.08,113.57,194.5,2017.0,5.0,276.0,188.0,178.0
57792.0,27.49,114.41,93.7,2017.0,5.0,263.0,212.0,158.0
57793.0,27.48,114.23,131.3,2017.0,5.0,259.0,201.0,185.0
57794.0,27.38,114.01,177.20000000000002,2017.0,5.0,270.0,202.0,179.0
57796.0,27.5,114.53,189.3,2017.0,5.0,259.0,211.0,139.0
57798.0,27.24,114.36,85.9,2017.0,5.0,257.0,193.0,173.0
57799.0,27.03,114.55,71.2,2017.0,5.0,277.0,219.0,156.0
57800.0,26.46,105.22,1457.1000000000001,2017.0,5.0,267.0,148.0,188.0
57803.0,27.02,106.01,1231.4,2017.0,5.0,249.0,162.0,185.0
57805.0,26.41,105.46,1319.3000000000002,2017.0,5.0,257.0,159.0,162.0
57806.0,26.15,105.54,1431.1000000000001,2017.0,5.0,244.0,157.0,137.0
57807.0,26.12,105.28,1361.9,2017.0,5.0,254.0,148.0,140.0
57808.0,26.19,105.45,1274.5,2017.0,5.0,265.0,171.0,155.0
57809.0,26.04,105.45,1251.0,2017.0,5.0,260.0,171.0,160.0
57811.0,26.5,106.36,1296.7,2017.0,5.0,227.0,157.0,183.0
57813.0,26.35,106.28,1300.0,2017.0,5.0,241.0,156.0,173.0
57814.0,26.25,106.16,1298.2,2017.0,5.0,253.0,155.0,160.0
57816.0,26.35,106.44,1223.8,2017.0,5.0,245.0,165.0,159.0
57818.0,26.02,106.27,1140.0,2017.0,5.0,263.0,180.0,153.0
57821.0,26.42,107.3,925.0,2017.0,5.0,251.0,184.0,179.0
57822.0,26.54,107.54,835.0,2017.0,5.0,252.0,178.0,166.0
57824.0,26.35,107.14,1001.0,2017.0,5.0,262.0,173.0,188.0
57825.0,26.36,107.59,720.3000000000001,2017.0,5.0,259.0,186.0,184.0
57827.0,26.19,107.32,969.1,2017.0,5.0,248.0,180.0,174.0
57828.0,26.3,107.35,983.8000000000001,2017.0,5.0,244.0,178.0,158.0
57829.0,26.12,107.48,963.2,2017.0,5.0,243.0,183.0,143.0
57832.0,26.58,108.4,626.9000000000001,2017.0,5.0,269.0,177.0,194.0
57834.0,26.41,108.18,641.3000000000001,2017.0,5.0,269.0,187.0,202.0
57835.0,26.44,108.26,527.2,2017.0,5.0,278.0,189.0,203.0
57837.0,26.24,108.04,839.0,2017.0,5.0,248.0,176.0,206.0
57839.0,26.14,109.08,568.8000000000001,2017.0,5.0,221.0,190.0,185.0
57840.0,26.54,109.12,401.40000000000003,2017.0,5.0,252.0,182.0,187.0
57841.0,26.34,109.4,320.3,2017.0,5.0,237.0,192.0,195.0
57842.0,26.53,109.43,281.40000000000003,2017.0,5.0,252.0,192.0,186.0
57844.0,26.41,109.11,343.0,2017.0,5.0,260.0,188.0,201.0
57845.0,26.1,109.47,397.5,2017.0,5.0,222.0,189.0,210.0
57846.0,26.35,110.09,310.3,2017.0,5.0,231.0,181.0,204.0
57851.0,26.28,110.5,346.1,2017.0,5.0,227.0,174.0,192.0
57853.0,26.44,110.38,341.0,2017.0,5.0,244.0,185.0,156.0
57857.0,26.22,110.19,477.70000000000005,2017.0,5.0,225.0,179.0,183.0
57859.0,26.02,110.38,408.40000000000003,2017.0,5.0,211.0,188.0,209.0
